,y
27894,0
90058,0
73475,0
48,0
107867,0
114977,0
71311,0
61407,0
59169,0
52742,0
106609,0
7216,0
117329,0
3804,1
44852,0
64089,0
59498,0
85479,0
104422,0
94311,0
43696,0
19932,0
50623,0
55280,0
63036,1
25032,1
10144,0
103294,0
75787,0
106748,0
90160,0
46775,0
47034,1
14186,0
29045,0
10561,0
93333,0
124358,0
60865,0
94449,0
36895,0
12680,0
50498,0
11272,0
43739,0
91543,0
19773,1
29448,0
31281,0
76452,0
49550,0
16492,0
56835,0
43543,0
3793,0
62304,0
34800,0
86542,0
16305,0
98524,0
58341,1
80705,0
51317,0
8606,0
61295,0
17487,0
22243,0
43130,0
9824,0
30465,0
79766,0
55384,1
68765,0
80893,0
69692,0
94459,0
70105,1
115645,0
46611,0
104237,0
105102,0
72792,0
14535,0
63208,0
79328,0
4874,0
40853,0
34300,0
68502,0
58179,0
106852,0
10657,1
31884,0
55883,0
74874,0
42636,0
54601,1
32305,0
54710,1
11931,0
31459,0
45192,0
76262,0
54259,1
408,0
6713,0
84001,1
92432,0
17471,0
64025,1
72563,1
4612,0
29282,0
28304,0
32159,0
67945,0
33451,0
3126,0
58445,0
8710,1
75447,0
34983,0
39576,1
26136,0
7886,0
21234,0
82032,1
13733,1
37354,0
69802,1
74565,0
74648,1
91948,0
21837,0
6632,0
31063,0
17001,0
3868,1
23506,1
52303,0
96054,0
63779,0
51168,0
57575,0
81005,0
101506,0
5711,0
34028,0
25520,1
49559,0
71916,0
77979,1
31827,0
26254,0
62728,0
12464,0
85868,1
38846,0
38005,0
95441,0
52995,0
98619,0
28470,0
98919,0
95373,0
63872,1
21600,0
11453,0
37075,0
88722,0
4567,0
10512,0
117202,0
19130,0
7699,1
26125,0
18007,0
58735,0
31322,0
81806,0
51651,0
53611,0
109168,1
29493,0
55225,0
23598,0
61473,1
38719,0
53232,0
79852,0
87000,0
105472,0
107433,0
66190,0
8371,0
45560,0
78668,0
29900,1
50661,1
5740,0
68601,0
96765,1
60206,0
103842,0
65127,0
124684,1
52035,0
45063,0
2505,1
107937,0
7672,0
45190,0
75423,1
72693,0
114863,1
67176,1
23930,1
37272,1
38164,0
70176,0
62048,0
48650,0
69269,0
96936,0
4483,0
3152,0
102182,0
70839,0
99440,0
30095,0
21446,1
32210,1
23842,0
30230,0
22296,0
113309,0
99526,0
37672,0
87048,0
5617,0
48909,0
20691,0
10540,0
7878,0
80550,0
114598,0
30880,0
38251,0
8687,0
93224,0
56815,0
18319,0
74034,0
82329,0
112461,0
36581,0
103465,1
58882,0
9336,0
81008,1
79740,0
85693,0
78996,1
77182,0
29359,0
22371,0
48832,0
1171,0
81818,1
32252,0
103962,0
85809,0
38257,0
100955,0
106269,0
50338,0
52635,0
44391,0
91248,0
22704,0
69875,0
28078,0
115602,0
66933,0
75594,0
8455,0
84553,0
43747,1
117317,1
15415,1
96662,1
68550,0
48758,0
17343,0
33571,0
95608,0
8297,0
49862,1
33656,0
113508,0
26062,0
7260,0
65685,0
51268,0
30587,0
13533,0
113854,0
53890,0
27773,0
89065,0
49639,0
88935,0
102899,1
71406,0
82241,0
74476,0
1119,1
86737,1
21720,0
3401,0
127044,1
53628,0
46295,0
1382,0
106600,0
17011,0
3511,0
92194,0
87346,1
90856,1
47433,0
10858,0
49863,1
33178,0
52071,0
33106,0
14147,1
86150,0
38228,0
28794,0
117173,0
78253,1
29365,0
54468,0
58795,0
30241,0
37388,0
116202,0
118585,0
50000,1
28525,0
14880,0
65673,0
4535,1
59055,0
14290,0
107550,0
56369,0
111294,1
93325,0
63218,0
24309,0
78424,0
11306,0
39808,0
41149,0
61336,1
122829,0
10076,0
84449,0
60375,0
89248,0
29847,0
62659,0
69288,0
15539,0
34436,1
45794,0
76060,0
30284,0
28219,0
55976,0
354,0
112236,0
70103,1
59065,1
226,0
14601,0
27108,0
63799,0
75242,0
51229,0
523,1
48079,0
32452,0
53395,0
1438,0
65326,0
43295,0
73230,0
62083,0
53663,0
102093,0
30979,0
21811,0
96162,0
83519,0
44992,0
27746,0
5856,1
101990,0
117198,0
11866,0
78170,0
67199,0
89665,1
81397,0
57839,0
13874,0
60809,0
89782,0
10939,0
27865,0
34387,1
33589,0
54525,0
104811,1
40678,0
9363,0
32879,0
60053,0
23599,0
55739,0
9103,0
98171,0
45977,0
104386,0
18719,0
2987,1
61058,0
85149,1
17149,0
28893,0
46523,0
70794,0
94020,1
49491,0
51936,0
48378,0
14033,0
9369,0
9302,0
62264,0
21591,0
29199,1
18485,1
8304,0
73985,0
60800,1
90109,1
94835,1
103943,0
100523,1
93235,1
55048,1
54123,0
87570,1
34926,0
60997,1
3330,0
54965,0
88566,0
27519,1
4875,0
75154,0
21295,0
76691,0
41813,0
59642,1
17232,0
58916,0
39249,1
58467,0
10260,0
106481,0
62983,0
106814,0
110334,0
59215,0
17525,0
51566,0
86495,1
49678,0
112218,0
3141,0
57485,0
107951,0
43484,0
95172,0
3310,0
3104,0
41942,0
36630,0
101169,1
22586,0
62192,0
58125,0
57390,0
105047,0
56507,0
84543,0
50473,0
45548,0
101090,0
12408,0
48458,0
45080,0
29201,0
23761,0
50318,0
74643,0
113151,1
38108,1
115601,0
52221,0
3513,0
93508,0
6263,0
9049,0
92483,0
603,1
78803,0
53693,1
67549,0
50721,0
35511,0
23711,1
113345,0
51859,1
29548,0
74012,0
85964,0
51875,0
75911,0
33814,0
26270,0
27342,0
32036,1
33465,0
93037,0
100335,0
25342,0
2958,0
114454,0
108580,0
112110,0
12311,0
100686,0
109394,0
111523,0
30876,1
58685,0
53930,0
61065,0
73615,0
72854,0
59833,0
84516,0
46685,0
83844,0
29454,0
46346,0
23430,1
96275,0
29899,1
46998,0
5974,0
45500,1
12508,0
3487,0
26941,0
105922,0
67654,0
48451,0
66461,0
39557,0
104109,1
42714,0
5718,0
52612,0
33123,0
53810,0
99357,0
40452,1
13850,0
44019,0
67488,0
109591,0
41886,0
34144,0
81044,1
77167,0
21684,0
24747,0
88990,0
1088,0
103937,0
98490,1
104641,0
76727,0
28886,0
94820,0
10178,0
113364,0
29938,0
2381,0
14729,0
103152,0
39149,0
52615,0
63427,0
44327,0
65696,0
112011,0
15901,0
81051,0
115350,0
10468,1
42115,0
30562,0
105038,0
57306,0
92837,0
41937,0
90127,0
9264,0
46089,0
74583,0
122759,0
48831,0
21703,0
72054,0
6182,1
45799,0
49590,0
49098,0
64578,0
86514,1
45510,0
86508,0
3183,0
66527,0
1802,1
72570,0
62775,1
98077,0
50045,0
1269,1
48280,0
9515,0
52120,0
72577,1
101783,0
82372,0
107799,0
14818,0
44222,0
22971,0
46299,0
59147,0
77767,0
94386,0
105477,0
100277,0
12188,0
27059,0
6019,0
81108,0
11342,0
25420,0
50928,0
29744,0
91934,0
40109,1
34380,0
117970,0
19100,0
41630,0
81524,0
86761,1
72333,0
55804,0
28533,0
32457,1
74646,0
77962,1
28918,0
99038,1
49704,0
79500,0
20558,0
65401,0
12503,0
71268,0
75630,1
49663,0
70592,1
55774,0
20250,1
72969,0
72787,0
42159,0
67139,0
87397,0
57049,0
10459,0
54818,0
39305,0
76625,0
4937,0
22433,1
22779,0
57831,0
80640,0
61746,0
53891,0
6045,0
53324,0
45491,0
41829,0
88057,0
23205,0
83027,0
115858,1
80341,0
81922,0
44128,0
11182,0
13476,1
11544,0
43774,0
98484,0
13473,0
78713,0
91036,0
8637,1
9404,0
37913,0
39560,0
15581,0
93061,0
80681,1
106313,0
69841,0
45792,0
8122,0
56663,0
92183,0
32786,0
15684,0
40418,0
72560,0
115475,1
91602,0
37802,0
29129,1
24059,0
68202,0
4579,0
23935,0
52229,1
49290,0
102295,0
6490,0
26881,0
26557,0
89247,0
99634,0
75668,0
67804,0
85265,0
9838,1
30756,0
98079,1
49301,0
12918,1
75706,0
62724,0
106588,0
52069,0
80526,0
83819,0
48398,0
31743,0
67797,0
1717,1
29114,0
86222,0
4396,0
38782,1
86319,0
39848,0
23032,1
58966,1
61691,0
72525,0
23807,0
79813,0
91203,0
77488,0
51765,0
96039,0
27602,0
27853,0
48795,0
54956,0
51188,0
45219,0
85253,0
66046,0
100829,1
54573,0
75873,1
12684,1
21814,0
107030,1
48676,0
73551,0
7471,1
33833,0
37039,0
125204,1
84917,0
47498,0
2310,0
32433,0
100806,0
63045,0
58110,0
35713,0
67848,0
81486,0
80216,0
45187,0
31656,0
85673,0
29675,0
17279,0
67262,0
71562,1
78678,0
60210,0
17494,0
26521,0
53131,0
35449,0
55471,0
10313,0
62333,0
104090,0
93991,0
50795,0
58353,0
87699,0
8630,1
117603,1
63293,0
57993,1
38922,0
13762,0
22986,1
109277,0
22987,1
115723,0
45228,0
96001,0
25540,0
39412,0
18580,1
85190,0
82970,0
60797,0
5418,0
56810,1
106068,0
6255,0
29193,0
88027,0
76197,0
114004,0
2457,0
53700,0
84982,0
10381,0
32830,1
61085,0
42085,0
29835,0
59041,0
28653,0
85117,0
56187,0
9570,0
22105,0
57441,0
42377,1
7730,0
27977,1
98673,0
61634,0
104640,0
26477,0
73373,0
68365,0
19416,0
105738,0
4444,0
76455,0
92701,0
49581,0
36290,0
5260,0
115170,1
18870,0
2330,0
49505,0
91841,0
46184,0
28771,0
94197,0
96154,1
7826,0
40018,0
15991,1
29160,0
49266,0
28959,1
75333,0
15371,0
11255,0
59172,0
107050,0
66882,0
61903,0
66103,0
48914,0
7365,0
98313,1
24230,1
56917,0
104967,1
65994,0
79283,1
91249,0
33804,0
30918,0
64707,0
4599,0
9124,0
50659,0
52983,0
60040,1
27871,0
93530,1
112835,0
93552,0
80762,0
40917,1
22648,0
51795,0
30673,0
59541,1
102548,0
98270,1
38994,0
38702,0
42612,0
53435,0
94008,0
59582,1
56709,0
41652,0
63161,0
13731,1
48750,0
122465,0
96452,0
97651,0
11557,1
112092,0
31085,0
20770,0
35840,0
40263,0
9784,1
20926,0
11024,0
20117,1
95147,0
38603,0
87975,0
50414,1
105800,0
56318,0
86717,0
83327,0
54896,0
28536,0
11739,0
102618,0
7451,1
31810,0
1924,0
21819,0
72557,0
55586,0
63774,0
22701,0
68262,0
105817,1
21644,1
31206,1
46081,0
298,0
8829,0
11157,0
48561,0
52763,1
17431,0
63531,0
67770,0
25378,0
95832,0
68969,0
77350,0
11061,0
15419,0
26348,0
96079,0
38733,0
61760,1
39301,0
27475,1
26261,0
97426,0
23330,0
6808,0
104023,0
117311,0
34349,1
87725,1
28732,0
32349,0
15365,0
67508,0
1463,0
10332,1
124080,0
61834,0
59523,0
107392,0
6341,0
96655,1
67698,0
86017,0
103558,1
99589,0
112504,0
45065,0
7521,1
20330,0
8890,0
34020,1
120292,1
78793,0
95770,1
50512,0
67754,0
42104,1
22340,0
28472,0
33248,0
30547,0
69142,0
51147,0
71704,0
38037,1
8659,0
18160,0
68266,0
3134,0
102266,0
18412,0
34126,0
11991,0
92517,0
7541,0
10590,1
65973,0
22174,0
46240,1
5471,0
88026,0
43969,0
50599,0
41511,0
78132,0
6816,0
58945,0
92749,0
99081,0
28439,0
76281,0
29217,0
48932,0
43454,0
75420,0
35063,0
21190,1
5291,0
98880,0
64465,0
80923,0
58316,0
80708,0
53846,0
110135,0
8629,1
103624,0
81667,0
64500,0
12192,0
6718,0
5451,1
35968,0
2816,0
73931,0
74713,0
14958,0
11009,0
59397,0
10345,1
35132,0
62920,0
64878,0
54963,0
51232,0
101446,0
48494,0
7279,0
51612,0
84929,0
335,0
54998,0
96706,1
100210,0
9418,0
1917,0
10053,0
79365,1
11650,0
46752,0
96577,0
21932,0
27831,0
68871,0
38199,0
100172,0
16874,0
63300,0
4395,0
105595,0
62297,1
98360,0
93678,0
97250,1
24122,1
48439,0
9859,0
42358,0
93791,0
29624,0
13289,0
85867,0
112956,0
18578,1
67556,0
18825,0
74262,0
60926,0
32757,0
25361,0
93054,1
63660,0
45920,0
12770,0
75220,0
15241,0
13138,0
14373,0
109775,0
82412,0
51966,0
57280,0
34602,0
65015,1
20329,0
64128,0
61520,1
37864,0
15647,1
35078,0
14632,1
26249,1
24156,0
29293,0
70952,1
105986,0
29279,0
51501,0
9258,0
36950,0
7364,0
94808,0
77880,0
58417,1
12626,0
89966,0
101072,1
48026,0
29512,0
76698,0
50419,0
49238,1
29149,0
53320,0
95186,0
55049,1
48584,1
115349,0
28194,0
35038,1
31522,0
43482,0
20354,0
22349,0
15347,0
50977,0
73811,0
106277,0
14040,0
13497,0
74183,1
107827,0
111578,0
84483,0
1401,0
105416,0
103964,0
29200,0
8391,0
40599,0
95456,0
52427,0
16191,0
8850,0
39027,0
92217,0
46218,1
59733,0
69790,0
7817,1
109543,1
46508,0
21808,0
21094,0
86407,0
12236,0
64725,0
79969,0
46726,0
3840,0
81368,0
70276,0
30160,0
77385,0
40075,0
53605,0
61776,0
85194,0
11269,0
82838,0
116275,0
98280,0
76737,0
27012,0
76809,0
27020,1
90391,0
109601,0
107045,0
117049,0
8120,0
89125,1
92810,0
22128,0
51839,0
43115,0
38769,0
62863,0
73741,0
99449,0
114666,0
19189,0
96992,1
124822,0
29705,0
799,0
41155,0
24883,0
54744,0
8858,0
31133,0
81604,0
37194,0
50124,0
82091,0
72451,1
81596,0
9517,0
39090,1
28611,0
5092,0
32206,0
24472,0
21695,0
35200,0
3306,0
6839,0
96686,0
32604,0
7816,1
9413,0
73716,0
101376,0
112793,1
30484,0
50666,0
53686,0
118147,1
5210,0
104183,0
73875,0
78939,0
29366,0
8598,0
67191,0
8989,0
32114,1
88162,0
79739,0
49664,0
45994,0
32595,1
84649,0
72595,0
47285,0
29980,0
34264,0
85576,1
41894,0
75887,0
79066,0
24119,0
15340,0
24572,0
98502,0
53550,0
16980,0
92825,0
63994,0
11498,0
22677,0
21181,0
84432,0
70139,0
44623,0
75277,0
26882,0
94720,1
18962,1
28894,0
97976,0
92773,0
85830,1
114954,0
38649,0
103310,0
59675,0
111100,0
99783,0
16684,0
70086,0
10152,0
42590,0
10442,1
6609,0
47534,1
92638,0
125567,0
9266,0
34219,0
51712,1
96643,0
33112,0
27211,0
11982,0
35321,0
53855,0
80306,1
63685,1
106023,0
106559,0
88533,0
113065,0
125129,0
17529,0
40872,1
24389,0
26449,1
20138,1
14116,0
23150,0
90999,0
23072,0
44998,1
46106,0
9282,1
104638,0
99078,1
69187,0
101004,0
28789,0
8358,0
58800,1
17954,0
51921,0
557,0
36575,0
28996,0
59170,0
23921,0
45574,0
92893,0
83155,1
17704,0
8416,0
103876,1
74582,0
78017,0
13186,0
49567,0
72636,0
12135,0
30087,0
596,0
46767,0
38494,1
27227,0
31374,0
57040,1
46442,0
14240,0
104415,1
78950,0
122739,0
88782,0
76539,0
96096,1
41779,0
102345,0
1659,0
83577,0
30443,0
86846,0
68756,0
45438,0
68058,0
37856,1
84452,0
101201,0
66403,0
5584,0
37840,0
11414,0
100736,0
47875,1
93398,0
93591,1
115590,1
105462,0
110826,1
83433,0
45036,0
29891,0
66828,0
65503,0
35505,0
35443,0
87258,0
62778,1
13458,0
36584,0
104654,0
108487,0
20749,1
55710,0
47851,1
28746,0
70401,0
114525,0
78784,0
52517,0
83880,0
84958,1
38796,0
32826,1
26540,0
59200,1
87831,0
81045,0
8652,0
23716,0
9780,0
44477,0
17876,0
40348,0
48222,1
35591,0
18438,0
16560,0
79308,0
71610,0
99348,0
10416,0
62573,0
83271,1
33729,0
108187,0
23861,0
15253,0
59036,0
96085,0
42736,0
13228,0
2114,0
24596,0
79367,1
90769,0
54173,0
62222,1
58909,0
16891,0
75107,0
19250,1
44808,0
105904,0
80054,1
29141,0
24786,0
34148,0
36679,0
50326,0
7130,0
85280,0
111083,0
19215,0
19923,0
36143,0
30657,0
44629,0
28148,0
26368,0
8726,0
14702,0
42510,0
10068,1
92216,0
49618,0
46222,0
27886,0
102380,1
47198,0
110688,1
79810,0
103427,0
104606,1
55824,0
41461,0
64642,0
23118,0
48991,0
18283,0
75747,0
103899,0
43775,0
87845,0
54755,0
86899,0
65218,0
67765,0
20593,0
99064,0
94848,1
117390,0
65766,0
97456,0
30848,0
44997,1
80808,0
85296,1
59518,0
38972,0
9928,0
97901,1
99391,0
70667,0
25869,0
23497,0
100764,0
31601,0
97858,0
8197,1
1262,0
101272,0
7623,0
33069,0
99252,0
30172,0
37910,0
23392,0
92309,0
29618,0
37618,0
70983,0
90052,0
28944,0
72268,0
51714,1
56413,1
1234,0
9789,1
91460,0
47204,0
47141,0
47999,0
72824,0
117607,0
47335,0
2426,0
24964,0
28184,1
24621,0
20516,0
7614,1
11980,0
34902,0
73139,1
72834,1
40150,0
72642,0
100756,0
71377,0
31686,0
74604,0
39372,0
98451,0
62733,0
67953,1
79566,0
62226,0
43091,0
26396,0
28283,0
114558,0
99791,0
26511,1
79359,0
23191,0
34456,0
30972,0
21237,0
31139,0
94734,0
79259,0
95950,0
79555,0
71376,0
78270,0
2036,0
39952,1
80842,0
51810,0
90742,0
43480,0
41334,0
84059,0
2412,0
35961,0
46710,1
50890,1
36053,0
41845,0
28363,0
45517,0
92386,0
46757,0
13977,0
9700,0
9284,0
39091,1
9913,0
21567,0
31689,1
8761,0
107754,0
42771,0
91141,0
15214,0
70015,0
105444,0
31108,0
46680,1
113131,1
6664,1
8087,0
104987,0
17130,0
4707,0
86873,1
73609,0
90748,0
76277,0
89550,0
49324,0
10259,0
10310,0
24257,0
76140,0
434,0
60812,1
76731,1
13534,1
42856,0
6480,0
109489,0
24386,0
49355,1
19709,0
79207,0
12316,1
55364,1
16944,0
2524,1
109615,0
39977,0
38273,0
17074,0
30205,0
40221,0
89378,0
16913,0
71091,1
60205,1
27898,0
100951,0
30051,0
90502,1
12434,0
61527,0
22218,0
26760,0
32231,0
39973,0
100529,1
65179,0
21174,0
57326,1
108714,0
16424,0
77528,0
67013,0
41709,0
51640,0
66907,0
67444,0
45891,0
10752,0
51185,0
22062,0
52677,0
101633,0
53687,0
80596,0
17042,0
72280,0
53868,0
51903,0
22274,0
45798,0
104878,0
26766,0
61568,1
40553,0
9614,0
106672,0
33713,0
66924,0
15186,1
25677,0
26741,1
14864,0
6608,1
4514,0
118514,0
22720,0
31768,0
67914,0
91092,0
64801,0
12563,1
86389,0
48529,0
25368,0
44344,0
10989,0
1905,1
3036,0
71940,0
78913,0
127007,0
53970,0
63547,1
28462,1
97945,0
65907,0
57106,1
111520,0
33194,0
58228,0
88495,0
29794,0
54596,0
57776,1
37162,1
91962,0
62554,0
107558,0
1542,0
70325,0
49710,0
27109,0
10266,0
47561,0
21946,0
75593,0
55381,1
102281,0
95163,0
19832,0
113404,0
107113,0
29361,0
28616,0
113265,0
1440,0
86982,0
105711,0
29228,0
69265,0
1656,0
100879,1
62486,0
71682,0
58717,0
18460,0
49060,0
28126,0
93997,0
95570,0
88554,0
104427,0
66186,0
76853,0
51702,0
105283,1
55490,0
5710,0
75634,1
43993,0
41840,0
109285,0
40762,1
51802,1
7628,0
5543,1
31066,0
6750,0
26467,1
56544,0
47117,0
6753,1
30568,0
66341,0
5692,0
92942,0
52654,0
615,1
91556,0
51143,0
79704,0
80552,0
13203,0
76096,0
6327,0
105592,0
90695,0
80200,0
100385,0
34267,0
32213,0
94189,0
27738,0
111508,0
64303,1
110502,0
25673,0
45606,0
53819,0
84898,0
49914,0
14321,0
50385,0
97696,0
15838,1
54376,0
66275,0
2715,0
87341,0
47230,0
4086,0
34462,0
52931,0
21444,0
83785,0
35468,0
75666,0
58340,1
17594,0
9028,0
11771,0
109042,0
36520,0
34083,0
44906,0
60630,0
28250,0
106197,0
50266,0
19310,0
55768,0
20929,0
98628,0
21843,0
35574,0
22380,1
13991,1
66989,0
57117,0
29415,1
26595,0
30202,0
22024,0
41883,0
69560,0
54823,0
100751,0
80872,0
53685,0
17997,0
70903,0
7120,0
28904,0
71675,0
74696,0
39894,0
6801,0
98776,1
51806,0
3269,0
37813,0
36976,0
51067,0
14541,0
32411,0
83153,0
46985,0
23770,0
31435,1
119594,0
13125,0
122760,0
16613,1
72767,0
65725,0
31668,1
3540,0
52703,0
40130,0
59152,0
2600,0
31314,1
46109,0
32552,1
78750,1
47392,0
27745,0
20443,0
24997,0
17327,0
3167,1
76704,0
99550,0
33532,0
48609,0
42116,0
35289,0
65837,0
99259,0
56464,1
97038,0
5448,0
10128,0
76987,0
45671,0
75329,0
60322,0
61928,1
74128,0
113791,0
102292,0
48092,0
97205,0
51535,0
15558,1
6183,1
6800,0
107414,0
58270,0
30117,0
91358,0
93493,0
65912,0
44776,0
99828,0
32766,0
104161,0
76374,1
56899,1
23100,0
87834,0
69361,0
61606,0
35236,0
47624,0
33636,0
107806,0
11832,0
102704,0
46274,0
99655,0
99910,0
116394,0
84772,0
23548,0
84519,0
24982,0
91581,0
69448,0
7387,0
40326,0
31871,0
49332,0
49097,0
42470,0
49300,1
84320,1
98028,0
9174,0
34622,0
16659,0
9035,0
44555,1
73493,1
57910,0
78883,0
14303,0
109313,1
80909,0
39316,0
44119,0
49998,1
20050,0
81070,1
104124,0
40260,0
23372,0
11217,0
21311,0
15724,0
44048,0
105036,0
68093,0
96117,0
41852,0
7775,0
7603,0
21658,0
69962,0
960,0
14954,0
107724,1
82980,0
1949,0
54314,0
94977,0
101937,1
56482,1
110829,0
55171,0
71130,1
30686,0
43833,0
85726,0
98730,0
96599,0
3471,0
14856,0
40903,0
7767,0
30075,0
92379,0
19133,0
5729,0
96461,1
18737,0
26916,0
108423,0
55719,0
38118,0
21301,0
8153,0
30113,0
83929,0
82580,0
55708,0
68319,0
15771,1
31700,1
52705,0
71788,0
83998,0
81458,1
68729,0
11978,0
14749,0
9081,0
97889,0
1992,0
9589,0
67685,0
79267,0
73890,0
92124,0
30020,0
122541,0
90376,0
85057,0
81593,1
10456,0
33931,0
109465,0
62180,0
94260,0
58600,0
114359,1
67863,0
29197,1
39038,0
10908,1
70173,0
6558,0
62470,0
82328,0
1350,0
54337,1
31740,0
92906,0
41560,0
37430,1
80975,0
48731,0
9479,0
27019,0
50229,0
33744,1
62955,0
26780,0
54961,0
32761,0
47668,0
14941,0
28115,0
102387,1
51824,0
90259,0
23730,0
89658,1
28020,0
89145,0
60666,0
64199,0
102979,0
34272,0
19683,0
45399,0
4120,0
87348,1
7272,0
58423,0
56694,0
64484,1
73837,0
40384,0
28000,0
12391,0
53790,0
83401,0
98449,0
53467,1
29846,0
86850,0
79009,0
54154,0
17546,1
47327,0
30257,1
7698,0
64482,0
60117,1
6707,1
47514,0
7002,0
87531,0
80318,0
52137,0
105920,0
44325,0
91018,0
27695,0
38153,0
71157,1
98974,0
122701,0
71292,0
88534,0
71563,1
14086,0
82789,1
40155,0
71982,1
116672,0
1873,1
76259,0
58294,0
19979,0
81216,0
4918,0
29203,0
104596,0
28763,0
67746,0
38318,0
97652,0
8267,0
56218,0
43220,0
894,0
67375,0
7980,0
74133,0
30944,0
116713,0
59058,0
20436,0
81301,0
50337,0
94341,0
101055,0
72434,1
44764,0
44539,1
4818,0
39766,1
102271,0
34268,0
26161,0
100509,0
91691,0
58338,0
77643,0
2898,0
19345,1
106944,1
87306,0
50600,0
71469,0
80540,1
50490,0
84230,0
44229,0
74450,0
65953,0
8417,0
12225,1
47510,0
41476,0
13038,0
40158,0
53280,0
5929,0
4976,0
72501,0
89590,1
55583,0
5621,0
77266,0
30053,1
56632,0
44249,1
81446,0
15908,0
35105,0
4633,0
57568,0
22636,0
66868,1
115560,0
56528,0
79347,0
28144,0
92111,1
65366,1
78974,1
24215,0
49993,0
107529,0
63698,0
23030,0
58954,0
18721,0
18762,0
35753,0
35400,0
43226,0
44262,0
21775,0
28176,0
34325,0
29147,0
12254,0
96928,0
58715,0
94298,1
36587,0
88356,0
36435,0
68744,0
91148,0
85828,0
115831,0
69486,0
15561,1
24335,0
47903,0
1755,0
31486,0
14846,0
4816,0
46211,0
41714,0
58387,0
33417,0
7951,0
32413,0
77075,0
26494,0
29409,0
75139,0
80213,0
39706,0
72351,0
9019,0
83920,1
16354,0
66484,1
13178,1
80338,0
6896,0
61981,0
28859,0
17581,0
90672,0
34810,0
1832,0
20998,0
72516,0
1863,0
55455,0
18071,0
13785,0
10807,0
59748,0
14777,1
6904,0
29329,0
52418,0
125983,1
38182,0
52255,0
84429,0
82951,0
39929,0
126568,1
64536,0
8019,0
50508,1
24781,0
86917,0
12255,0
52772,0
24834,0
84720,0
115386,0
115675,0
79510,0
29568,1
79208,0
60167,0
77511,0
47444,0
38274,0
33530,0
73112,0
99025,1
60373,0
56342,0
82857,1
6906,0
104675,0
104424,0
26974,1
75909,0
80813,1
7297,0
69724,0
88645,0
54152,0
113365,0
31071,0
74982,0
86284,0
82967,0
37101,1
63951,0
12567,1
15889,1
62338,0
61632,0
8136,1
62829,0
125235,0
107921,0
93329,1
1433,0
35356,0
94695,0
28431,0
114683,0
72719,0
27960,0
114257,1
7417,0
67673,0
108956,1
116981,0
26583,0
11684,0
74458,0
45545,0
49989,0
106369,0
34924,1
4932,0
7014,0
21667,0
19986,0
35982,0
99275,0
83308,0
119385,0
72798,1
95091,0
538,1
95735,0
19148,0
97747,0
72103,0
48385,1
15184,1
29052,1
53071,0
70824,0
72937,0
120830,0
91619,1
69268,0
116937,0
105673,0
29778,0
36324,0
92161,1
36259,0
26592,1
42584,0
17545,1
52578,0
1909,0
54413,0
47409,1
79874,0
68762,0
44949,0
13139,0
14500,0
109588,0
236,0
4331,0
93380,0
60285,0
4673,0
18775,0
17863,1
89761,0
103955,0
58313,0
15921,0
25021,0
22004,0
39854,1
48647,1
87120,0
99350,0
44444,0
73043,0
6231,0
40008,1
25515,1
21259,0
11922,0
48864,0
108592,0
29576,1
85141,0
71860,0
100444,0
91317,0
10760,0
60223,0
85610,0
46931,0
24689,1
45978,0
83432,0
116060,0
16826,0
11704,0
56664,0
15742,0
7113,1
54616,0
96370,0
41680,0
12557,1
17936,0
29654,0
102389,0
4245,0
70921,0
45668,0
15154,1
76610,1
79747,0
1367,0
113997,0
106276,0
95652,0
15683,0
44875,0
10794,1
94812,1
56896,0
72587,0
93273,0
57121,0
64800,0
95649,0
34114,0
46261,0
75829,0
49470,0
83755,1
67217,0
55857,0
3649,0
15316,0
73607,1
51006,1
85450,1
25982,0
23522,1
87611,0
32682,0
31077,0
86465,0
25018,0
51997,0
86018,0
96086,0
36793,1
17294,1
52716,0
32153,0
25499,0
55697,1
23470,1
5402,0
52738,0
31160,0
7533,0
10415,0
61885,0
76210,0
24421,0
59393,1
68798,0
71612,0
5879,0
41525,1
69736,0
80155,0
52976,0
31111,0
73894,0
51801,1
86617,0
59735,0
18168,1
30240,0
56660,0
28411,0
61652,1
25097,0
48575,0
42380,0
78831,1
101557,0
56876,0
34691,0
68721,0
80461,1
47694,0
25517,0
52186,1
30389,0
92608,0
76828,0
70444,0
84630,0
81291,0
16317,1
2601,0
26824,1
29861,0
97399,0
2528,0
126139,1
10918,0
90668,0
90801,0
41853,1
64067,0
89762,0
39841,0
22235,0
82472,0
39772,0
94730,0
9705,0
57986,0
61487,0
58598,1
18536,0
124979,0
98362,0
2148,0
79508,0
70211,0
26222,0
21660,0
72621,0
29347,0
97471,0
49436,0
5859,0
26501,0
58694,0
113713,0
601,1
61102,0
95356,1
60368,0
76776,0
42833,1
57424,0
56953,0
78605,0
68624,0
32762,0
89297,0
59763,0
27939,0
23860,0
53089,1
16805,0
106328,0
40321,0
54298,0
24163,0
52374,0
25292,0
30819,0
4591,0
63550,1
80798,0
4485,0
33686,0
72547,1
52633,0
54358,0
80908,0
95322,0
47284,0
78304,0
32094,0
85852,0
5342,0
35243,0
45898,0
59155,0
61872,1
35860,0
108019,0
55050,1
98890,0
84438,0
82000,0
92645,0
31747,0
45933,1
102576,0
49135,0
5822,0
26167,0
60450,1
44027,0
52671,0
25603,0
74610,0
12789,0
2067,0
104290,0
30697,0
